,user_id,follows_id
14420,4807,6836
14421,4808,9639
14422,4808,8024
14423,4808,3802
14424,4809,5005
14425,4809,4744
14426,4809,9419
14427,4810,6695
14428,4810,2752
14429,4810,5033
14430,4811,8832
14431,4811,766
14432,4811,6461
14433,4812,5348
14434,4812,4625
14435,4812,1323
14436,4813,8080
14437,4813,5054
14438,4813,8636
14439,4814,5032
14440,4814,3803
14441,4814,9432
14442,4815,7107
14443,4815,8881
14444,4815,9176
14445,4816,5649
14446,4816,2068
14447,4816,5802
14448,4817,1230
14449,4817,2392
14450,4817,1899
14451,4818,4609
14452,4818,4128
14453,4818,1442
14454,4819,4883
14455,4819,145
14456,4819,4743
14457,4820,342
14458,4820,7878
14459,4820,9690
14460,4821,7907
14461,4821,7095
14462,4821,7646
14463,4822,5384
14464,4822,5531
14465,4822,298
14466,4823,7010
14467,4823,6776
14468,4823,3628
14469,4824,1679
14470,4824,3995
14471,4824,5239
14472,4825,2892
14473,4825,8883
14474,4825,9844
14475,4826,3860
14476,4826,7028
14477,4826,737
14478,4827,4033
14479,4827,3028
14480,4827,1127
14481,4828,1264
14482,4828,2407
14483,4828,6646
14484,4829,6501
14485,4829,6812
14486,4829,7715
14487,4830,9339
14488,4830,1459
14489,4830,4995
14490,4831,36
14491,4831,265
14492,4831,9404
14493,4832,7375
14494,4832,812
14495,4832,5782
14496,4833,4266
14497,4833,9770
14498,4833,3257
14499,4834,535
14500,4834,1109
14501,4834,300
14502,4835,8433
14503,4835,3093
14504,4835,722
14505,4836,8327
14506,4836,311
14507,4836,5478
14508,4837,4579
14509,4837,8660
14510,4837,4099
14511,4838,2850
14512,4838,9765
14513,4838,3630
14514,4839,2425
14515,4839,5104
14516,4839,4842
14517,4840,1792
14518,4840,1330
14519,4840,9304
14520,4841,5622
14521,4841,5737
14522,4841,2319
14523,4842,2671
14524,4842,1741
14525,4842,9314
14526,4843,267
14527,4843,4508
14528,4843,7037
14529,4844,1478
14530,4844,7650
14531,4844,9890
14532,4845,6733
14533,4845,86
14534,4845,2497
14535,4846,2189
14536,4846,93
14537,4846,1781
14538,4847,4261
14539,4847,5347
14540,4847,6799
14541,4848,4038
14542,4848,9200
14543,4848,4250
14544,4849,3029
14545,4849,9435
14546,4849,5566
14547,4850,7868
14548,4850,6624
14549,4850,1165
14550,4851,6530
14551,4851,7049
14552,4851,6592
14553,4852,7772
14554,4852,686
14555,4852,7170
14556,4853,8850
14557,4853,5975
14558,4853,8368
14559,4854,1526
14560,4854,7663
14561,4854,913
14562,4855,8020
14563,4855,3915
14564,4855,3823
14565,4856,6689
14566,4856,1238
14567,4856,7419
14568,4857,4514
14569,4857,2326
14570,4857,7973
14571,4858,2834
14572,4858,665
14573,4858,2154
14574,4859,8341
14575,4859,3120
14576,4859,8130
14577,4860,9303
14578,4860,1890
14579,4860,3208
14580,4861,9190
14581,4861,6605
14582,4861,5161
14583,4862,5283
14584,4862,6819
14585,4862,868
14586,4863,1591
14587,4863,6300
14588,4863,3066
14589,4864,9118
14590,4864,6340
14591,4864,2575
14592,4865,6325
14593,4865,9301
14594,4865,2590
14595,4866,8905
14596,4866,1577
14597,4866,1371
14598,4867,2450
14599,4867,7588
14600,4867,167
14601,4868,8256
14602,4868,722
14603,4868,2693
14604,4869,3024
14605,4869,8785
14606,4869,4113
14607,4870,6949
14608,4870,1587
14609,4870,4352
14610,4871,1202
14611,4871,7027
14612,4871,437
14613,4872,5689
14614,4872,4631
14615,4872,8157
14616,4873,2149
14617,4873,2927
14618,4873,2643
14619,4874,4474
14620,4874,2010
14621,4874,7268
14622,4875,760
14623,4875,243
14624,4875,6000
14625,4876,794
14626,4876,2486
14627,4876,8989
14628,4877,5558
14629,4877,5086
14630,4877,8373
14631,4878,5523
14632,4878,9028
14633,4878,4418
14634,4879,1795
14635,4879,682
14636,4879,28
14637,4880,304
14638,4880,2699
14639,4880,9682
14640,4881,2801
14641,4881,765
14642,4881,5036
14643,4882,1544
14644,4882,6595
14645,4882,8741
14646,4883,1877
14647,4883,2249
14648,4883,3664
14649,4884,8105
14650,4884,8088
14651,4884,5962
14652,4885,237
14653,4885,2943
14654,4885,2801
14655,4886,2911
14656,4886,8547
14657,4886,571
14658,4887,8672
14659,4887,9827
14660,4887,1618
14661,4888,5648
14662,4888,1677
14663,4888,4195
14664,4889,8387
14665,4889,735
14666,4889,4102
14667,4890,1362
14668,4890,5731
14669,4890,6647
14670,4891,5312
14671,4891,3583
14672,4891,7247
14673,4892,6029
14674,4892,3236
14675,4892,3910
14676,4893,7640
14677,4893,7299
14678,4893,9865
14679,4894,8325
14680,4894,9767
14681,4894,8812
14682,4895,2811
14683,4895,6036
14684,4895,9836
14685,4896,5886
14686,4896,7874
14687,4896,6028
14688,4897,2662
14689,4897,4512
14690,4897,9564
14691,4898,6873
14692,4898,5920
14693,4898,9977
14694,4899,6893
14695,4899,9192
14696,4899,3905
14697,4900,1793
14698,4900,3674
14699,4900,8291
14700,4901,7367
14701,4901,5710
14702,4901,119
14703,4902,9260
14704,4902,5454
14705,4902,9285
14706,4903,3766
14707,4903,6928
14708,4903,4570
14709,4904,8109
14710,4904,6039
14711,4904,8950
14712,4905,4022
14713,4905,2766
14714,4905,2849
14715,4906,2077
14716,4906,8118
14717,4906,3402
14718,4907,8555
14719,4907,2372
14720,4907,2484
14721,4908,1116
14722,4908,8299
14723,4908,762
14724,4909,6820
14725,4909,8497
14726,4909,5566
14727,4910,966
14728,4910,2995
14729,4910,3522
14730,4911,2571
14731,4911,8879
14732,4911,7560
14733,4912,30
14734,4912,4552
14735,4912,6416
14736,4913,6515
14737,4913,997
14738,4913,6855
14739,4914,5151
14740,4914,2915
14741,4914,7356
14742,4915,3053
14743,4915,1825
14744,4915,3992
14745,4916,9778
14746,4916,7169
14747,4916,4902
14748,4917,2387
14749,4917,3597
14750,4917,6893
14751,4918,7417
14752,4918,8417
14753,4918,5507
14754,4919,4912
14755,4919,6528
14756,4919,1053
14757,4920,2266
14758,4920,898
14759,4920,4535
14760,4921,657
14761,4921,5644
14762,4921,3620
14763,4922,6012
14764,4922,1155
14765,4922,5437
14766,4923,4354
14767,4923,774
14768,4923,4347
14769,4924,2840
14770,4924,8032
14771,4924,1267
14772,4925,3729
14773,4925,3665
14774,4925,7715
14775,4926,7148
14776,4926,573
14777,4926,4441
14778,4927,1951
14779,4927,6518
14780,4927,2559
14781,4928,2255
14782,4928,6986
14783,4928,3089
14784,4929,1626
14785,4929,6236
14786,4929,1613
14787,4930,3234
14788,4930,7512
14789,4930,8598
14790,4931,4750
14791,4931,7902
14792,4931,6813
14793,4932,8710
14794,4932,4085
14795,4932,1845
14796,4933,2162
14797,4933,6530
14798,4933,7195
14799,4934,1480
14800,4934,8820
14801,4934,2790
14802,4935,5724
14803,4935,4921
14804,4935,6992
14805,4936,295
14806,4936,8766
14807,4936,2149
14808,4937,3608
14809,4937,2017
14810,4937,8240
14811,4938,4235
14812,4938,7802
14813,4938,4968
14814,4939,3331
14815,4939,1613
14816,4939,5275
14817,4940,7298
14818,4940,7192
14819,4940,802
14820,4941,6279
14821,4941,7903
14822,4941,1093
14823,4942,7014
14824,4942,4751
14825,4942,2244
14826,4943,4328
14827,4943,4622
14828,4943,429
14829,4944,2510
14830,4944,7624
14831,4944,5173
14832,4945,5446
14833,4945,4778
14834,4945,8250
14835,4946,8970
14836,4946,3039
14837,4946,4482
14838,4947,4569
14839,4947,7519
14840,4947,3442
14841,4948,762
14842,4948,228
14843,4948,5464
14844,4949,3290
14845,4949,3982
14846,4949,699
14847,4950,3835
14848,4950,2502
14849,4950,2912
14850,4951,1724
14851,4951,462
14852,4951,2932
14853,4952,4148
14854,4952,5630
14855,4952,5167
14856,4953,527
14857,4953,9077
14858,4953,9901
14859,4954,3228
14860,4954,9229
14861,4954,3328
14862,4955,1927
14863,4955,9056
14864,4955,9543
14865,4956,2344
14866,4956,6151
14867,4956,6002
14868,4957,8147
14869,4957,4114
14870,4957,4458
14871,4958,8450
14872,4958,9151
14873,4958,1658
14874,4959,2873
14875,4959,9618
14876,4959,5413
14877,4960,3002
14878,4960,9337
14879,4960,6782
14880,4961,9068
14881,4961,7579
14882,4961,6933
14883,4962,605
14884,4962,8022
14885,4962,2508
14886,4963,9179
14887,4963,2031
14888,4963,5867
14889,4964,6322
14890,4964,4241
14891,4964,1286
14892,4965,8851
14893,4965,9912
14894,4965,827
14895,4966,9074
14896,4966,9780
14897,4966,6952
14898,4967,2023
14899,4967,6247
14900,4967,1853
14901,4968,4677
14902,4968,4605
14903,4968,7198
14904,4969,6790
14905,4969,3949
14906,4969,5257
14907,4970,2737
14908,4970,4231
14909,4970,8716
14910,4971,1730
14911,4971,9203
14912,4971,3508
14913,4972,3181
14914,4972,3798
14915,4972,4179
14916,4973,8077
14917,4973,9195
14918,4973,2625
14919,4974,243
14920,4974,6022
14921,4974,1212
14922,4975,1188
14923,4975,1141
14924,4975,7647
14925,4976,818
14926,4976,3955
14927,4976,7772
14928,4977,8139
14929,4977,1356
14930,4977,1945
14931,4978,3563
14932,4978,4523
14933,4978,8276
14934,4979,6353
14935,4979,1756
14936,4979,1992
14937,4980,6125
14938,4980,670
14939,4980,9668
14940,4981,1138
14941,4981,2248
14942,4981,6888
14943,4982,8542
14944,4982,5076
14945,4982,3231
14946,4983,1202
14947,4983,9880
14948,4983,1142
14949,4984,5743
14950,4984,3939
14951,4984,3725
14952,4985,7600
14953,4985,4932
14954,4985,3943
14955,4986,8437
14956,4986,3603
14957,4986,5172
14958,4987,726
14959,4987,4449
14960,4987,4922
14961,4988,6476
14962,4988,9506
14963,4988,3640
14964,4989,847
14965,4989,2707
14966,4989,9276
14967,4990,7219
14968,4990,7938
14969,4990,5079
14970,4991,9557
14971,4991,3229
14972,4991,8317
14973,4992,4400
14974,4992,3871
14975,4992,7008
14976,4993,1642
14977,4993,8300
14978,4993,8649
14979,4994,5828
14980,4994,2732
14981,4994,2141
14982,4995,6423
14983,4995,3357
14984,4995,9419
14985,4996,2564
14986,4996,7351
14987,4996,7195
14988,4997,1534
14989,4997,8649
14990,4997,5384
14991,4998,8974
14992,4998,3816
14993,4998,1016
14994,4999,1893
14995,4999,8215
14996,4999,8148
14997,5000,3326
14998,5000,6520
14999,5000,7011
15000,5001,2272
15001,5001,2815
15002,5001,6049
15003,5002,4166
15004,5002,6018
15005,5002,7927
15006,5003,8712
15007,5003,4292
15008,5003,761
15009,5004,9376
15010,5004,7664
15011,5004,2589
15012,5005,9436
15013,5005,2920
15014,5005,9150
15015,5006,3520
15016,5006,3527
15017,5006,2422
15018,5007,726
15019,5007,5176
15020,5007,7007
15021,5008,1148
15022,5008,3626
15023,5008,7062
15024,5009,1774
15025,5009,2436
15026,5009,9335
15027,5010,1374
15028,5010,1270
15029,5010,5158
15030,5011,306
15031,5011,4628
15032,5011,1421
15033,5012,3
15034,5012,5023
15035,5012,3322
15036,5013,2020
15037,5013,3444
15038,5013,5125
15039,5014,8116
15040,5014,1316
15041,5014,9998
15042,5015,9904
15043,5015,2440
15044,5015,8073
15045,5016,2619
15046,5016,5429
15047,5016,6904
15048,5017,9677
15049,5017,6350
15050,5017,3299
15051,5018,4932
15052,5018,2144
15053,5018,5375
15054,5019,9182
15055,5019,8441
15056,5019,8590
15057,5020,8395
15058,5020,9601
15059,5020,2031
15060,5021,8319
15061,5021,7048
15062,5021,844
15063,5022,8974
15064,5022,8770
15065,5022,3406
15066,5023,243
15067,5023,6485
15068,5023,3220
15069,5024,3852
15070,5024,9875
15071,5024,220
15072,5025,1812
15073,5025,1761
15074,5025,6477
15075,5026,7143
15076,5026,4864
15077,5026,7221
15078,5027,2048
15079,5027,6468
15080,5027,8887
15081,5028,1040
15082,5028,1280
15083,5028,6783
15084,5029,9469
15085,5029,9258
15086,5029,1095
15087,5030,3765
15088,5030,5306
15089,5030,2445
15090,5031,8117
15091,5031,6270
15092,5031,1839
15093,5032,3862
15094,5032,7563
15095,5032,7349
15096,5033,3366
15097,5033,4198
15098,5033,3035
15099,5034,5680
15100,5034,8998
15101,5034,6803
15102,5035,4096
15103,5035,4382
15104,5035,8164
15105,5036,1583
15106,5036,9266
15107,5036,8393
15108,5037,257
15109,5037,2171
15110,5037,1955
15111,5038,1718
15112,5038,4280
15113,5038,2222
15114,5039,6474
15115,5039,6485
15116,5039,6803
15117,5040,859
15118,5040,2699
15119,5040,2564
15120,5041,6254
15121,5041,6193
15122,5041,529
15123,5042,3441
15124,5042,9813
15125,5042,862
15126,5043,1465
15127,5043,4153
15128,5043,5979
15129,5044,8458
15130,5044,7654
15131,5044,697
15132,5045,4363
15133,5045,7440
15134,5045,6869
15135,5046,356
15136,5046,9552
15137,5046,6138
15138,5047,9411
15139,5047,3297
15140,5047,2819
15141,5048,9234
15142,5048,6635
15143,5048,289
15144,5049,9909
15145,5049,3453
15146,5049,4964
15147,5050,9120
15148,5050,4776
15149,5050,7010
15150,5051,859
15151,5051,7878
15152,5051,556
15153,5052,8898
15154,5052,679
15155,5052,4260
15156,5053,6568
15157,5053,8571
15158,5053,2976
15159,5054,5849
15160,5054,3283
15161,5054,558
15162,5055,315
15163,5055,5321
15164,5055,4391
15165,5056,6906
15166,5056,4957
15167,5056,808
15168,5057,2693
15169,5057,7450
15170,5057,2552
15171,5058,9325
15172,5058,4323
15173,5058,497
15174,5059,2584
15175,5059,7682
15176,5059,5746
15177,5060,9273
15178,5060,1839
15179,5060,1308
15180,5061,8569
15181,5061,7866
15182,5061,3882
15183,5062,158
15184,5062,9958
15185,5062,2272
15186,5063,5207
15187,5063,1652
15188,5063,5806
15189,5064,9665
15190,5064,3987
15191,5064,1363
15192,5065,2747
15193,5065,3401
15194,5065,5088
15195,5066,116
15196,5066,9976
15197,5066,543
15198,5067,7850
15199,5067,2436
15200,5067,2415
15201,5068,4222
15202,5068,5929
15203,5068,7991
15204,5069,1749
15205,5069,9847
15206,5069,8579
15207,5070,7564
15208,5070,4314
15209,5070,2226
15210,5071,239
15211,5071,819
15212,5071,1925
15213,5072,9236
15214,5072,6844
15215,5072,4316
15216,5073,3309
15217,5073,3616
15218,5073,807
15219,5074,1416
15220,5074,8107
15221,5074,4712
15222,5075,5317
15223,5075,7998
15224,5075,2404
15225,5076,161
15226,5076,9044
15227,5076,9219
15228,5077,771
15229,5077,5174
15230,5077,8027
15231,5078,7342
15232,5078,2096
15233,5078,6278
15234,5079,634
15235,5079,1881
15236,5079,9024
15237,5080,3671
15238,5080,1487
15239,5080,6919
15240,5081,7581
15241,5081,2248
15242,5081,781
15243,5082,5473
15244,5082,4865
15245,5082,8457
15246,5083,8124
15247,5083,1778
15248,5083,7652
15249,5084,5219
15250,5084,587
15251,5084,6323
15252,5085,5056
15253,5085,2035
15254,5085,9914
15255,5086,9759
15256,5086,3970
15257,5086,5412
15258,5087,8448
15259,5087,241
15260,5087,2677
15261,5088,568
15262,5088,7013
15263,5088,6326
15264,5089,3285
15265,5089,5982
15266,5089,2965
15267,5090,6544
15268,5090,9792
15269,5090,8196
15270,5091,6588
15271,5091,8160
15272,5091,5610
15273,5092,9579
15274,5092,5753
15275,5092,8566
15276,5093,7584
15277,5093,1451
15278,5093,7356
15279,5094,691
15280,5094,6450
15281,5094,6356
15282,5095,3903
15283,5095,350
15284,5095,7459
15285,5096,8552
15286,5096,2485
15287,5096,8759
15288,5097,9738
15289,5097,4667
15290,5097,1495
15291,5098,6877
15292,5098,1241
15293,5098,1484
15294,5099,8760
15295,5099,4015
15296,5099,8283
15297,5100,7195
15298,5100,6275
15299,5100,4744
15300,5101,5650
15301,5101,4646
15302,5101,248
15303,5102,2799
15304,5102,1684
15305,5102,5704
15306,5103,8126
15307,5103,404
15308,5103,5111
15309,5104,5108
15310,5104,8739
15311,5104,8130
15312,5105,8105
15313,5105,8396
15314,5105,8032
15315,5106,2554
15316,5106,1959
15317,5106,6336
15318,5107,6186
15319,5107,4571
15320,5107,1586
15321,5108,4137
15322,5108,5211
15323,5108,5617
15324,5109,8659
15325,5109,9741
15326,5109,1783
15327,5110,9333
15328,5110,2799
15329,5110,755
15330,5111,2454
15331,5111,500
15332,5111,738
15333,5112,5897
15334,5112,738
15335,5112,5727
15336,5113,4321
15337,5113,4880
15338,5113,3558
15339,5114,6023
15340,5114,6578
15341,5114,912
15342,5115,6080
15343,5115,2199
15344,5115,3508
15345,5116,1733
15346,5116,7140
15347,5116,7434
15348,5117,700
15349,5117,6000
15350,5117,3589
15351,5118,9106
15352,5118,9051
15353,5118,4791
15354,5119,8899
15355,5119,1230
15356,5119,1152
15357,5120,6231
15358,5120,6453
15359,5120,2543
15360,5121,1132
15361,5121,4153
15362,5121,7639
15363,5122,5539
15364,5122,8042
15365,5122,3827
15366,5123,2716
15367,5123,7956
15368,5123,5571
15369,5124,6376
15370,5124,169
15371,5124,3205
15372,5125,9918
15373,5125,2067
15374,5125,2969
15375,5126,3115
15376,5126,3218
15377,5126,647
15378,5127,165
15379,5127,5122
15380,5127,8995
15381,5128,6135
15382,5128,560
15383,5128,4683
15384,5129,2253
15385,5129,7581
15386,5129,5059
15387,5130,6560
15388,5130,157
15389,5130,1867
15390,5131,9777
15391,5131,2651
15392,5131,3134
15393,5132,3181
15394,5132,331
15395,5132,1022
15396,5133,2302
15397,5133,8780
15398,5133,2363
15399,5134,6516
15400,5134,8770
15401,5134,6851
15402,5135,3173
15403,5135,1239
15404,5135,6799
15405,5136,7898
15406,5136,5358
15407,5136,2266
15408,5137,312
15409,5137,396
15410,5137,9783
15411,5138,4037
15412,5138,7568
15413,5138,2613
15414,5139,9560
15415,5139,6652
15416,5139,7437
15417,5140,4399
15418,5140,2723
15419,5140,4400
15420,5141,8663
15421,5141,9642
15422,5141,794
15423,5142,6205
15424,5142,7638
15425,5142,8159
15426,5143,235
15427,5143,5856
15428,5143,7473
15429,5144,2761
15430,5144,800
15431,5144,8891
15432,5145,135
15433,5145,527
15434,5145,5300
15435,5146,5915
15436,5146,710
15437,5146,1430
15438,5147,206
15439,5147,8856
15440,5147,9666
15441,5148,3720
15442,5148,9226
15443,5148,7348
15444,5149,7190
15445,5149,5571
15446,5149,5344
15447,5150,967
15448,5150,6343
15449,5150,1652
15450,5151,8532
15451,5151,9523
15452,5151,2160
15453,5152,8683
15454,5152,3502
15455,5152,3
15456,5153,3916
15457,5153,2852
15458,5153,301
15459,5154,4359
15460,5154,7146
15461,5154,9816
15462,5155,7514
15463,5155,8471
15464,5155,4064
15465,5156,8654
15466,5156,2359
15467,5156,4956
15468,5157,7113
15469,5157,4388
15470,5157,8143
15471,5158,1051
15472,5158,2411
15473,5158,902
15474,5159,1558
15475,5159,4402
15476,5159,7041
15477,5160,874
15478,5160,9361
15479,5160,3918
15480,5161,4339
15481,5161,5508
15482,5161,8750
15483,5162,5502
15484,5162,7369
15485,5162,8828
15486,5163,1106
15487,5163,5871
15488,5163,457
15489,5164,746
15490,5164,9113
15491,5164,4080
15492,5165,637
15493,5165,4089
15494,5165,2774
15495,5166,1242
15496,5166,2538
15497,5166,9082
15498,5167,2745
15499,5167,9532
15500,5167,5918
15501,5168,9127
15502,5168,2817
15503,5168,8426
15504,5169,5616
15505,5169,8714
15506,5169,6080
15507,5170,4363
15508,5170,2390
15509,5170,1012
15510,5171,8184
15511,5171,4870
15512,5171,1455
15513,5172,3206
15514,5172,7785
15515,5172,6564
15516,5173,6066
15517,5173,6604
15518,5173,7990
15519,5174,2396
15520,5174,7913
15521,5174,4089
15522,5175,2174
15523,5175,9290
15524,5175,4853
15525,5176,6443
15526,5176,9935
15527,5176,5321
15528,5177,4494
15529,5177,2442
15530,5177,7008
15531,5178,7226
15532,5178,8419
15533,5178,8829
15534,5179,1093
15535,5179,592
15536,5179,2536
15537,5180,9129
15538,5180,2651
15539,5180,3613
15540,5181,797
15541,5181,5602
15542,5181,6588
15543,5182,3322
15544,5182,7443
15545,5182,1589
15546,5183,9379
15547,5183,5629
15548,5183,3086
15549,5184,2327
15550,5184,8914
15551,5184,5464
15552,5185,1002
15553,5185,6433
15554,5185,5479
15555,5186,8445
15556,5186,8404
15557,5186,2970
15558,5187,7195
15559,5187,8896
15560,5187,7629
15561,5188,1141
15562,5188,3643
15563,5188,3976
15564,5189,3557
15565,5189,285
15566,5189,694
15567,5190,7513
15568,5190,4715
15569,5190,8116
15570,5191,3392
15571,5191,3378
15572,5191,625
15573,5192,6420
15574,5192,1919
15575,5192,2022
15576,5193,7480
15577,5193,6888
15578,5193,9203
15579,5194,2035
15580,5194,9436
15581,5194,6153
15582,5195,2447
15583,5195,7534
15584,5195,5525
15585,5196,2468
15586,5196,8222
15587,5196,1356
15588,5197,1361
15589,5197,4975
15590,5197,1234
15591,5198,503
15592,5198,4437
15593,5198,4152
15594,5199,5506
15595,5199,2933
15596,5199,9997
15597,5200,9893
15598,5200,2489
15599,5200,1419
15600,5201,9639
15601,5201,1422
15602,5201,9082
15603,5202,7
15604,5202,3732
15605,5202,2498
15606,5203,1366
15607,5203,3236
15608,5203,9596
15609,5204,4514
15610,5204,4141
15611,5204,4893
15612,5205,2579
15613,5205,3981
15614,5205,8394
15615,5206,8338
15616,5206,5329
15617,5206,1033
15618,5207,6967
15619,5207,4219
15620,5207,735
15621,5208,3367
15622,5208,181
15623,5208,1515
15624,5209,6523
15625,5209,7704
15626,5209,3825
15627,5210,7286
15628,5210,1258
15629,5210,4668
15630,5211,6706
15631,5211,2208
15632,5211,7427
15633,5212,123
15634,5212,8871
15635,5212,9226
15636,5213,1420
15637,5213,9820
15638,5213,1359
15639,5214,1329
15640,5214,1391
15641,5214,7054
15642,5215,8513
15643,5215,6255
15644,5215,2900
15645,5216,5050
15646,5216,7475
15647,5216,5202
15648,5217,8774
15649,5217,4062
15650,5217,684
15651,5218,6985
15652,5218,9490
15653,5218,4987
15654,5219,2062
15655,5219,905
15656,5219,786
15657,5220,7220
15658,5220,2442
15659,5220,1188
15660,5221,5433
15661,5221,3358
15662,5221,2103
15663,5222,6943
15664,5222,2600
15665,5222,8065
15666,5223,7638
15667,5223,5754
15668,5223,4807
15669,5224,5831
15670,5224,777
15671,5224,3066
15672,5225,7362
15673,5225,7845
15674,5225,5855
15675,5226,9647
15676,5226,9337
15677,5226,6595
15678,5227,2670
15679,5227,5792
15680,5227,3468
15681,5228,5481
15682,5228,9706
15683,5228,6015
15684,5229,4444
15685,5229,4340
15686,5229,4985
15687,5230,9424
15688,5230,7417
15689,5230,5465
15690,5231,510
15691,5231,9763
15692,5231,7626
15693,5232,2424
15694,5232,6501
15695,5232,6948
15696,5233,3284
15697,5233,6613
15698,5233,5723
15699,5234,7241
15700,5234,5802
15701,5234,4092
15702,5235,5194
15703,5235,7634
15704,5235,9539
15705,5236,4214
15706,5236,8461
15707,5236,8086
15708,5237,6007
15709,5237,805
15710,5237,1960
15711,5238,5648
15712,5238,5382
15713,5238,5966
15714,5239,2358
15715,5239,2090
15716,5239,3167
15717,5240,9824
15718,5240,1462
15719,5240,2615
15720,5241,999
15721,5241,1624
15722,5241,9368
15723,5242,8765
15724,5242,6873
15725,5242,3873
15726,5243,2968
15727,5243,4976
15728,5243,8673
15729,5244,5487
15730,5244,6081
15731,5244,4347
15732,5245,9733
15733,5245,2535
15734,5245,5822
15735,5246,2542
15736,5246,4554
15737,5246,4556
15738,5247,4526
15739,5247,4948
15740,5247,9149
15741,5248,1588
15742,5248,9303
15743,5248,1497
15744,5249,99
15745,5249,6295
15746,5249,156
15747,5250,4084
15748,5250,3436
15749,5250,5722
15750,5251,648
15751,5251,40
15752,5251,258
15753,5252,5177
15754,5252,3440
15755,5252,9508
15756,5253,4543
15757,5253,770
15758,5253,8928
15759,5254,9172
15760,5254,7068
15761,5254,2631
15762,5255,2440
15763,5255,8792
15764,5255,3204
15765,5256,6716
15766,5256,8606
15767,5256,7294
15768,5257,8085
15769,5257,8238
15770,5257,1536
15771,5258,439
15772,5258,4334
15773,5258,6471
15774,5259,8506
15775,5259,7347
15776,5259,6929
15777,5260,7891
15778,5260,8140
15779,5260,1536
15780,5261,7858
15781,5261,6698
15782,5261,8664
15783,5262,6899
15784,5262,9615
15785,5262,7524
15786,5263,8369
15787,5263,411
15788,5263,6155
15789,5264,8512
15790,5264,1076
15791,5264,1202
15792,5265,85
15793,5265,1283
15794,5265,7951
15795,5266,7908
15796,5266,2347
15797,5266,7816
15798,5267,1266
15799,5267,1662
15800,5267,6139
15801,5268,2973
15802,5268,3677
15803,5268,9278
15804,5269,1671
15805,5269,6040
15806,5269,8920
15807,5270,4912
15808,5270,2916
15809,5270,7477
15810,5271,8703
15811,5271,414
15812,5271,6887
15813,5272,7632
15814,5272,9736
15815,5272,456
15816,5273,3833
15817,5273,5301
15818,5273,9161
15819,5274,1348
15820,5274,7104
15821,5274,4522
15822,5275,2586
15823,5275,1060
15824,5275,4446
15825,5276,6491
15826,5276,1505
15827,5276,170
15828,5277,8347
15829,5277,8645
15830,5277,521
15831,5278,7235
15832,5278,3136
15833,5278,3945
15834,5279,2309
15835,5279,7613
15836,5279,1988
15837,5280,5051
15838,5280,2023
15839,5280,3713
15840,5281,8037
15841,5281,6049
15842,5281,8086
15843,5282,7582
15844,5282,8945
15845,5282,4351
15846,5283,6382
15847,5283,113
15848,5283,9034
15849,5284,5014
15850,5284,5929
15851,5284,489
15852,5285,9013
15853,5285,7956
15854,5285,3706
15855,5286,6437
15856,5286,2860
15857,5286,1109
15858,5287,6355
15859,5287,6251
15860,5287,1791
15861,5288,6517
15862,5288,6292
15863,5288,149
15864,5289,7883
15865,5289,1566
15866,5289,286
15867,5290,8016
15868,5290,6087
15869,5290,711
15870,5291,6152
15871,5291,4160
15872,5291,785
15873,5292,2441
15874,5292,3431
15875,5292,3006
15876,5293,617
15877,5293,9279
15878,5293,2952
15879,5294,5723
15880,5294,2612
15881,5294,7028
15882,5295,9507
15883,5295,7244
15884,5295,6421
15885,5296,4160
15886,5296,1255
15887,5296,560
15888,5297,2662
15889,5297,1224
15890,5297,521
15891,5298,5569
15892,5298,5547
15893,5298,6801
15894,5299,6844
15895,5299,1820
15896,5299,4829
15897,5300,345
15898,5300,12
15899,5300,2238
15900,5301,3812
15901,5301,4265
15902,5301,2168
15903,5302,5127
15904,5302,1109
15905,5302,3291
15906,5303,4181
15907,5303,8959
15908,5303,1740
15909,5304,4574
15910,5304,1683
15911,5304,6236
15912,5305,3434
15913,5305,3855
15914,5305,9350
15915,5306,5697
15916,5306,9763
15917,5306,6560
15918,5307,3227
15919,5307,6819
15920,5307,8588
15921,5308,5850
15922,5308,936
15923,5308,5327
15924,5309,1704
15925,5309,4859
15926,5309,965
15927,5310,4673
15928,5310,7201
15929,5310,4901
15930,5311,3928
15931,5311,9886
15932,5311,4842
15933,5312,4944
15934,5312,2610
15935,5312,8784
15936,5313,9237
15937,5313,6993
15938,5313,3634
15939,5314,5484
15940,5314,350
15941,5314,9707
15942,5315,2400
15943,5315,408
15944,5315,6729
15945,5316,616
15946,5316,3651
15947,5316,7695
15948,5317,7906
15949,5317,7316
15950,5317,9860
15951,5318,1007
15952,5318,4798
15953,5318,7661
15954,5319,6179
15955,5319,4602
15956,5319,8814
15957,5320,1964
15958,5320,3780
15959,5320,8765
15960,5321,3615
15961,5321,2581
15962,5321,4054
15963,5322,9648
15964,5322,8418
15965,5322,514
15966,5323,4344
15967,5323,8271
15968,5323,9967
15969,5324,6033
15970,5324,7068
15971,5324,8418
15972,5325,8742
15973,5325,4805
15974,5325,2271
15975,5326,4487
15976,5326,483
15977,5326,5485
15978,5327,1291
15979,5327,1335
15980,5327,3777
15981,5328,1249
15982,5328,2511
15983,5328,9209
15984,5329,5613
15985,5329,7087
15986,5329,9962
15987,5330,5061
15988,5330,7018
15989,5330,134
15990,5331,9682
15991,5331,1171
15992,5331,8378
